entity,invoice_number,invoice_date,year,item_code,quantity,contact_raw,contact_canonical,status,account_raw,product_line,net,is_product_revenue,is_intra_group,description,item_description,category,category_source
SRND Group Ltd,#SR241222,2025-07-31,2025,,,Ideaworks (London) Limited,Ideaworks (London) Limited,Receivable Credit Note,SRND Store Sales,SRND Store Sales,-780.0,1,0,Ideaworks (London) Limited - REVERBERATION CONTROL PANEL 50mm,REVERBERATION CONTROL PANEL 50mm,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241222,2025-07-31,2025,,,Ideaworks (London) Limited,Ideaworks (London) Limited,Receivable Credit Note,SRND Store Sales,SRND Store Sales,-660.0,1,0,Ideaworks (London) Limited - RESONANCE CONTROL PANEL,RESONANCE CONTROL PANEL,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241223,2025-07-31,2025,,,Ideaworks (London) Limited,Ideaworks (London) Limited,Receivable Invoice,SRND Store Sales,SRND Store Sales,390.0,1,0,Ideaworks (London) Limited - Reflection Control Panel,Reflection Control Panel,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241223,2025-07-31,2025,,,Ideaworks (London) Limited,Ideaworks (London) Limited,Receivable Invoice,SRND Store Sales,SRND Store Sales,390.0,1,0,Ideaworks (London) Limited - REVERBERATION CONTROL PANEL 50mm,REVERBERATION CONTROL PANEL 50mm,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241223,2025-07-31,2025,,,Ideaworks (London) Limited,Ideaworks (London) Limited,Receivable Invoice,SRND Store Sales,SRND Store Sales,660.0,1,0,Ideaworks (London) Limited - RESONANCE CONTROL PANEL,RESONANCE CONTROL PANEL,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241245,2025-10-07,2025,,,Ideaworks (London) Limited,Ideaworks (London) Limited,Receivable Invoice,SRND Store Sales,SRND Store Sales,2557.8,1,0,Ideaworks (London) Limited - Projector Port Hole (Single Glazed) Custom Size - (D#HQYTU5O),Projector Port Hole (Single Glazed) Custom Size - (D#HQYTU5O),Port holes & glass,description-rule
SRND Group Ltd,#SR241307,2026-03-17,2026,,,Ideaworks (London) Limited,Ideaworks (London) Limited,Receivable Invoice,SRND Store Sales,SRND Store Sales,3884.4,1,0,Ideaworks (London) Limited - Hush Box - Medium - Left and Rear (L) / 200mm,Hush Box - Medium - Left and Rear (L) / 200mm,Hush boxes,description-rule
SRND Group Ltd,#SR241307,2026-03-17,2026,,,Ideaworks (London) Limited,Ideaworks (London) Limited,Receivable Invoice,SRND Store Sales,SRND Store Sales,730.8,1,0,Ideaworks (London) Limited - Mistral Commander - Fan Controller 2 Zone,Mistral Commander - Fan Controller 2 Zone,Airflow,description-rule
SRND Group Ltd,#SR241307,2026-03-17,2026,,,Ideaworks (London) Limited,Ideaworks (London) Limited,Receivable Invoice,SRND Store Sales,SRND Store Sales,2046.0,1,0,Ideaworks (London) Limited - Mistral-200 Inline Fan,Mistral-200 Inline Fan,Airflow,description-rule
SRND Group Ltd,#SR241307,2026-03-17,2026,,,Ideaworks (London) Limited,Ideaworks (London) Limited,Receivable Invoice,SRND Store Sales,SRND Store Sales,1412.4,1,0,Ideaworks (London) Limited - DT-HBO-VM Mirror module for HB-M,DT-HBO-VM Mirror module for HB-M,Hush boxes,description-rule
SRND Group Ltd,#SR241307,2026-03-17,2026,,,Ideaworks (London) Limited,Ideaworks (London) Limited,Receivable Invoice,SRND Store Sales,SRND Store Sales,2118.6,1,0,Ideaworks (London) Limited - Projector Port Hole (Double Glazed),Projector Port Hole (Double Glazed),Port holes & glass,description-rule
SRND Group Ltd,#SR241318,2026-04-21,2026,,,Ideaworks (London) Limited,Ideaworks (London) Limited,Receivable Invoice,SRND Store Sales,SRND Store Sales,12934.35,1,0,Ideaworks (London) Limited - DT-DYN-2TB-XL-5900-1.78-ATSXL with split rollers,DT-DYN-2TB-XL-5900-1.78-ATSXL with split rollers,Masking screens,description-rule
SRND Group Ltd,#SR241324,2026-05-05,2026,,,Ideaworks (London) Limited,Ideaworks (London) Limited,Receivable Invoice,SRND Store Sales,SRND Store Sales,2118.6,1,0,Ideaworks (London) Limited - Projector Port Hole (Double Glazed),Projector Port Hole (Double Glazed),Port holes & glass,description-rule
SRND Group Ltd,#SR241346,2026-06-03,2026,,,Ideaworks (London) Limited,Ideaworks (London) Limited,Receivable Invoice,SRND Store Sales,SRND Store Sales,548.4,1,0,Ideaworks (London) Limited - Ceiling Mount,Ceiling Mount,Projector Mounts,description-rule
SRND Group Ltd,#SR241372,2026-07-28,2026,,,Ideaworks (London) Limited,Ideaworks (London) Limited,Receivable Invoice,SRND Store Sales,SRND Store Sales,382.05,1,0,Ideaworks (London) Limited - Ultrasuede US-XL-5206-GINGER,Ultrasuede US-XL-5206-GINGER,Fabrics,description-rule
SRND Group Ltd,#SR241376,2026-08-03,2026,,,Ideaworks (London) Limited,Ideaworks (London) Limited,Receivable Invoice,SRND Store Sales,SRND Store Sales,100.0,1,0,Ideaworks (London) Limited - DT-ISO-AKU3 - 50mm acoustic isolator for DT-CM,DT-ISO-AKU3 - 50mm acoustic isolator for DT-CM,Projector Mounts,description-rule
SRND Group Ltd,#SR241061,2024-06-28,2024,,,Ideaworks (London) Ltd.,Ideaworks (London) Ltd.,Receivable Invoice,SRND Store Sales,SRND Store Sales,3000.0,1,0,Ideaworks (London) Ltd. - POET - FM0 Mini Media Server,POET - FM0 Mini Media Server,LED Control and Power,description-rule
SRND Group Ltd,#SR241061,2024-06-28,2024,,,Ideaworks (London) Ltd.,Ideaworks (London) Ltd.,Receivable Invoice,SRND Store Sales,SRND Store Sales,648.7,1,0,Ideaworks (London) Ltd. - Stereolabs - ZED 2i Stereo Camera,Stereolabs - ZED 2i Stereo Camera,Sensors,description-rule
SRND Group Ltd,#SR241061,2024-06-28,2024,,,Ideaworks (London) Ltd.,Ideaworks (London) Ltd.,Receivable Invoice,SRND Store Sales,SRND Store Sales,1150.0,1,0,Ideaworks (London) Ltd. - SRND - Labour and travel expenses linked to installation,SRND - Labour and travel expenses linked to installation,"Services — design, commissioning & support",description-rule
SRND Group Ltd,#SR241117,2024-12-13,2024,,,Ideaworks London Ltd,Ideaworks London Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,1765.8,1,0,Ideaworks London Ltd - Projector Port Hole (Single Glazed),Projector Port Hole (Single Glazed),Port holes & glass,description-rule
SRND Group Ltd,#SR241094,2024-10-09,2024,,,Ideaworks Ltd,Ideaworks Ltd,Receivable Invoice,SRND Store Sales,SRND Store Sales,3000.0,1,0,Ideaworks Ltd - Acoustic Treatment Design Service - Basic,Acoustic Treatment Design Service - Basic,"Services — design, commissioning & support",description-rule
SRND Group Ltd,#SR241068,2024-07-29,2024,,,Illusion Instalaciones SL,Illusion Instalaciones SL,Receivable Invoice,SRND Store Sales,SRND Store Sales,309.81,1,0,Illusion Instalaciones SL - Pixel LED Tape - 12v RGBW,Pixel LED Tape - 12v RGBW,LED Tape,description-rule
SRND Group Ltd,#SR241068,2024-07-29,2024,,,Illusion Instalaciones SL,Illusion Instalaciones SL,Receivable Invoice,SRND Store Sales,SRND Store Sales,525.3,1,0,Illusion Instalaciones SL - PixLite® A4-S Mk3,PixLite® A4-S Mk3,LED Control and Power,description-rule
SRND Group Ltd,#SR241068,2024-07-29,2024,,,Illusion Instalaciones SL,Illusion Instalaciones SL,Receivable Invoice,SRND Store Sales,SRND Store Sales,228.17,1,0,Illusion Instalaciones SL - LW-ENG-SOFT-CONFIG  Software configuration and onsite help (Per Hour),LW-ENG-SOFT-CONFIG  Software configuration and onsite help (Per Hour),"Services — design, commissioning & support",description-rule
SRND Group Ltd,#SR241098,2024-10-15,2024,,,Illusion Instalaciones SL,Illusion Instalaciones SL,Receivable Invoice,SRND Store Sales,SRND Store Sales,100.17,1,0,Illusion Instalaciones SL - Shipping DHL DAP,Shipping DHL DAP,Shipping,description-rule
SRND Group Ltd,#SR241060,2024-06-27,2024,,,INDIGOZEST LTD,INDIGOZEST LTD,Receivable Invoice,Sales - Materials - Video Processors,Video Processors,6706.0,1,0,INDIGOZEST LTD - madVR Envy Pro MK2,madVR Envy Pro MK2,Video Processors,account
SRND Group Ltd,#SR241200,2025-06-16,2025,,,Inspired Dwellings,Inspired Dwellings,Receivable Invoice,Sales - Materials - Projector Mounts,Projector Mounts,2475.0,1,0,Inspired Dwellings - Custom Design deposit for Mirror Mount Solutions,Custom Design deposit for Mirror Mount Solutions,Projector Mounts,account
SRND Group Ltd,#SR241250,2025-10-21,2025,,,Inspired Dwellings,Inspired Dwellings,Receivable Invoice,SRND Store Sales,SRND Store Sales,4675.0,1,0,Inspired Dwellings - Custom Mirror Unit - In Ceiling Fixed,Custom Mirror Unit - In Ceiling Fixed,Projector Mounts,description-rule
SRND Group Ltd,#SR241250,2025-10-21,2025,,,Inspired Dwellings,Inspired Dwellings,Receivable Invoice,SRND Store Sales,SRND Store Sales,9350.0,1,0,Inspired Dwellings - Custom Mirror Unit - In Ceiling Drop,Custom Mirror Unit - In Ceiling Drop,Projector Mounts,description-rule
SRND Group Ltd,INV-0001,2023-10-10,2023,,,INT3 Ltd,INT3 Ltd,Receivable Invoice,Sales - Services - Project Design,Project Design,5000.0,1,0,INT3 Ltd - Consulting - D. Curry - Leadenhall project design Phase,Consulting - D. Curry - Leadenhall project design Phase,Project Design,account
SRND Group Ltd,INV-0004,2023-11-30,2023,,,INT3 Ltd,INT3 Ltd,Receivable Invoice,Sales - Services - Project Services,Project Services,1666.67,1,0,INT3 Ltd - Davy Currie - Project Services,Davy Currie - Project Services,Project Services,account
SRND Group Ltd,#SR241097,2024-10-14,2024,,,Intellihome AG,Intellihome AG,Receivable Invoice,SRND Store Sales,SRND Store Sales,1560.0,1,0,Intellihome AG - REVERBERATION CONTROL PANEL 50mm,REVERBERATION CONTROL PANEL 50mm,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241097,2024-10-14,2024,,,Intellihome AG,Intellihome AG,Receivable Invoice,SRND Store Sales,SRND Store Sales,1560.0,1,0,Intellihome AG - Reflection Control Panel,Reflection Control Panel,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241136,2025-02-04,2025,,,Intellihome AG,Intellihome AG,Receivable Invoice,SRND Store Sales,SRND Store Sales,1560.0,1,0,Intellihome AG - Reflection Control Panel,Reflection Control Panel,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241136,2025-02-04,2025,,,Intellihome AG,Intellihome AG,Receivable Invoice,SRND Store Sales,SRND Store Sales,1560.0,1,0,Intellihome AG - REVERBERATION CONTROL PANEL 50mm,REVERBERATION CONTROL PANEL 50mm,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241303,2026-03-10,2026,,,Intellihome AG,Intellihome AG,Receivable Invoice,SRND Store Sales,SRND Store Sales,2340.0,1,0,Intellihome AG - REVERBERATION CONTROL PANEL 50mm,REVERBERATION CONTROL PANEL 50mm,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241303,2026-03-10,2026,,,Intellihome AG,Intellihome AG,Receivable Invoice,SRND Store Sales,SRND Store Sales,2340.0,1,0,Intellihome AG - Reflection Control Panel,Reflection Control Panel,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241352,2026-06-16,2026,,,Intellihome AG,Intellihome AG,Receivable Invoice,SRND Store Sales,SRND Store Sales,2340.0,1,0,Intellihome AG - Reflection Control Panel,Reflection Control Panel,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241352,2026-06-16,2026,,,Intellihome AG,Intellihome AG,Receivable Invoice,SRND Store Sales,SRND Store Sales,2340.0,1,0,Intellihome AG - REVERBERATION CONTROL PANEL 50mm,REVERBERATION CONTROL PANEL 50mm,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241155,2025-03-18,2025,,,Kali Snickerier AB,Kali Snickerier AB,Receivable Invoice,Sales - Materials - Projector Mounts,Projector Mounts,4257.36,1,0,Kali Snickerier AB - Projector Port Hole (Double Glazed) Custom Size - (D#3CQZ31G),Projector Port Hole (Double Glazed) Custom Size - (D#3CQZ31G),Projector Mounts,account
SRND Group Ltd,#SR241151,2025-03-10,2025,,,Ken Biggs Contractors LTD,Ken Biggs Contractors LTD,Receivable Invoice,Sales - Materials - Metal Fabric Track,Metal Fabric Track,27240.89,1,0,Ken Biggs Contractors LTD - Fabric Walls - Aluminium Frame System - RAL Powder coat Finish 32mm deep frame with mounting hardware. Silicon edge CNC cut Fabric Surface - Ultrasuede XL in Raspberry. Details as per full Proposal,Fabric Walls - Aluminium Frame System - RAL Powder coat Finish 32mm deep frame with mounting hardware. Silicon edge CNC cut Fabric Surface - Ultrasuede XL in Raspberry. Details as per full Proposal,Metal Fabric Track,account
SRND Group Ltd,#SR241151,2025-03-10,2025,,,Ken Biggs Contractors LTD,Ken Biggs Contractors LTD,Receivable Invoice,Sales - Materials - Metal Fabric Track,Metal Fabric Track,5349.53,1,0,Ken Biggs Contractors LTD - Aluminium Sub Framework to include all mounting hardware to mount to sub structure for the Fabricwalls fabric panels,Aluminium Sub Framework to include all mounting hardware to mount to sub structure for the Fabricwalls fabric panels,Metal Fabric Track,account
SRND Group Ltd,#SR241151,2025-03-10,2025,,,Ken Biggs Contractors LTD,Ken Biggs Contractors LTD,Receivable Invoice,Sales - Services - Project Design,Project Design,1800.0,1,0,"Ken Biggs Contractors LTD - 3D Layout Drawings, Leasing with Design Team and Suppliers of Oak Elements","3D Layout Drawings, Leasing with Design Team and Suppliers of Oak Elements",Project Design,account
SRND Group Ltd,#SR241165,2025-04-07,2025,,,Ken Biggs Contractors LTD,Ken Biggs Contractors LTD,Receivable Invoice,Sales - Materials - Metal Fabric Track,Metal Fabric Track,764.1,1,0,Ken Biggs Contractors LTD - Ultrasuede XL - 5566 Raspberry,Ultrasuede XL - 5566 Raspberry,Metal Fabric Track,account
SRND Group Ltd,#SR241165,2025-04-07,2025,,,Ken Biggs Contractors LTD,Ken Biggs Contractors LTD,Receivable Invoice,Sales - Materials - Metal Fabric Track,Metal Fabric Track,300.0,1,0,Ken Biggs Contractors LTD - Skirting boards wrapped with Ultrasuade XL Rasberry (Front and Back),Skirting boards wrapped with Ultrasuade XL Rasberry (Front and Back),Metal Fabric Track,account
SRND Group Ltd,#SR241165,2025-04-07,2025,,,Ken Biggs Contractors LTD,Ken Biggs Contractors LTD,Receivable Invoice,Sales - Materials - Metal Fabric Track,Metal Fabric Track,250.0,1,0,Ken Biggs Contractors LTD - AV Room Door Handle and Aluminium Strip Custom made and RAL Powder Coated,AV Room Door Handle and Aluminium Strip Custom made and RAL Powder Coated,Metal Fabric Track,account
SRND Group Ltd,#SR241165,2025-04-07,2025,,,Ken Biggs Contractors LTD,Ken Biggs Contractors LTD,Receivable Invoice,Sales - Materials - Metal Fabric Track,Metal Fabric Track,590.0,1,0,Ken Biggs Contractors LTD - 18mm Aluminium Frame RAL Powdercoted with Ultatrsuede (Room Door),18mm Aluminium Frame RAL Powdercoted with Ultatrsuede (Room Door),Metal Fabric Track,account
SRND Group Ltd,#SR241165,2025-04-07,2025,,,Ken Biggs Contractors LTD,Ken Biggs Contractors LTD,Receivable Invoice,Sales - Materials - Metal Fabric Track,Metal Fabric Track,600.0,1,0,Ken Biggs Contractors LTD - Aluminium Panel wrapped in Ultrasuede with Bonded Button Fixings (AV Room Door),Aluminium Panel wrapped in Ultrasuede with Bonded Button Fixings (AV Room Door),Metal Fabric Track,account
SRND Group Ltd,#SR241171,2025-04-24,2025,,,Kitchen Architecture,Kitchen Architecture,Receivable Invoice,Sales - Materials - Metal Fabric Track,Metal Fabric Track,6480.0,1,0,Kitchen Architecture - Ultrasuede HP - Colour Matched to XL 2550-5566 Raspberry (3 x 30m Rolls),Ultrasuede HP - Colour Matched to XL 2550-5566 Raspberry (3 x 30m Rolls),Metal Fabric Track,account
SRND Group Ltd,#SR241171,2025-04-24,2025,,,Kitchen Architecture,Kitchen Architecture,Receivable Invoice,Sales - Materials - Metal Fabric Track,Metal Fabric Track,225.0,1,0,Kitchen Architecture - FR Treatment to Ultrasuade HP,FR Treatment to Ultrasuade HP,Metal Fabric Track,account
SRND Group Ltd,#SR241188,2025-05-20,2025,,,Kiwi Smarthaus e.U.,Kiwi Smarthaus e.U.,Receivable Invoice,SRND Store Sales,SRND Store Sales,21.87,1,0,Kiwi Smarthaus e.U. - Ultrasuede LX - CA5 - Ivory,Ultrasuede LX - CA5 - Ivory,Fabrics,description-rule
SRND Group Ltd,#SR241199,2025-06-13,2025,,,KL Consulting,KL Consulting,Receivable Invoice,Sales - Materials - Projection Screens,Projection Screens,3390.6,1,0,KL Consulting - Frontier - 3700-1.78-IS-ATS,Frontier - 3700-1.78-IS-ATS,Projection Screens,account
SRND Group Ltd,#SR241051,2024-05-23,2024,,,Labiib Solutions,Labiib Solutions,Receivable Invoice,SRND Store Sales,SRND Store Sales,2495.0,1,0,Labiib Solutions - Enhanced Design Package,Enhanced Design Package,"Services — design, commissioning & support",description-rule
SRND Group Ltd,#SR241206,2025-07-04,2025,,,Le Groupe Prestige,Le Groupe Prestige,Receivable Invoice,SRND Store Sales,SRND Store Sales,493.56,1,0,Le Groupe Prestige - Ceiling Mount,Ceiling Mount,Projector Mounts,description-rule
SRND Group Ltd,#SR241269,2025-12-16,2025,,,Le Groupe Prestige,Le Groupe Prestige,Receivable Invoice,SRND Store Sales,SRND Store Sales,702.0,1,0,Le Groupe Prestige - Reflection Control Panel,Reflection Control Panel,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241269,2025-12-16,2025,,,Le Groupe Prestige,Le Groupe Prestige,Receivable Invoice,SRND Store Sales,SRND Store Sales,702.0,1,0,Le Groupe Prestige - REVERBERATION CONTROL PANEL 50mm,REVERBERATION CONTROL PANEL 50mm,Acoustic Treatment,description-rule
SRND Group Ltd,#SR241298,2026-02-23,2026,,,Le Groupe Prestige,Le Groupe Prestige,Receivable Invoice,SRND Store Sales,SRND Store Sales,1906.74,1,0,Le Groupe Prestige - Projector Port Hole (Double Glazed),Projector Port Hole (Double Glazed),Port holes & glass,description-rule
SRND Group Ltd,#SR241337,2026-05-28,2026,,,Lesley Lokko,Lesley Lokko,Receivable Invoice,SRND Store Sales,SRND Store Sales,883.0,1,0,Lesley Lokko - DT-IS-R-ATS-360: image size 350x200cm,DT-IS-R-ATS-360: image size 350x200cm,Image surfaces,description-rule
SRND Group Ltd,INV-0011,2025-08-27,2025,,,lewis@brief2build.com,lewis@brief2build.com,Receivable Invoice,Other Revenue,Other Revenue,12000.0,0,0,"lewis@brief2build.com - Mimaki UJV 55-320 Printer Serial W48CE 464
Year of Manufacture 2018","Mimaki UJV 55-320 Printer Serial W48CE 464
Year of Manufacture 2018",Other Revenue,account
SRND Group Ltd,#SR241122,2024-12-27,2024,,,Lighthouse,Lighthouse,Receivable Invoice,Sales - Materials - Projectors,Projectors,72165.56,1,0,Lighthouse - BARCO FREYA PLUS DCI CINEMA AT HOME PROJECTOR,BARCO FREYA PLUS DCI CINEMA AT HOME PROJECTOR,Projectors,account
SRND Group Ltd,#SR241122,2024-12-27,2024,,,Lighthouse,Lighthouse,Receivable Invoice,Sales - Materials - Projectors,Projectors,4496.46,1,0,Lighthouse - Freya+ EssentialCare +2 (5Y),Freya+ EssentialCare +2 (5Y),Projectors,account
SRND Group Ltd,#SR241122,2024-12-27,2024,,,Lighthouse,Lighthouse,Receivable Invoice,Sales - Materials - Projectors,Projectors,4762.92,1,0,Lighthouse - Wide Angle Zoom - Cinema at Home Lens 1 (1.58-2.41) - VHC,Wide Angle Zoom - Cinema at Home Lens 1 (1.58-2.41) - VHC,Projectors,account
SRND Group Ltd,#SR241122,2024-12-27,2024,,,Lighthouse,Lighthouse,Receivable Invoice,Sales - Materials - Video Processors,Video Processors,9838.95,1,0,Lighthouse - madVR Envy Extreme MK2,madVR Envy Extreme MK2,Video Processors,account
SRND Group Ltd,#SR241122,2024-12-27,2024,,,Lighthouse,Lighthouse,Receivable Invoice,Sales - Materials - Projector Mounts,Projector Mounts,4867.12,1,0,Lighthouse - DT-PMT-CUSTOM,DT-PMT-CUSTOM,Projector Mounts,account
SRND Group Ltd,#SR241122,2024-12-27,2024,,,Lighthouse,Lighthouse,Receivable Invoice,Sales - Services - On Site Services,On Site Services,2220.48,1,0,Lighthouse - Commissioning Support - SRND DCI Display Products,Commissioning Support - SRND DCI Display Products,On Site Services,account
SRND Group Ltd,#SR241122,2024-12-27,2024,,,Lighthouse,Lighthouse,Receivable Invoice,Sales - Materials - Projection Screens,Projection Screens,6868.75,1,0,Lighthouse - DT Frontier + AT Studio - 6m wide 2.40 Aspect,DT Frontier + AT Studio - 6m wide 2.40 Aspect,Projection Screens,account
